pmid,year,pub_date,title,abstract,journal,journal_abbr,pub_type,first_author,first_affiliation,doi,scopus_eid,cited_by,sjr_quartile,sjr_quartile
2-s2.0-105018523326,2025,2025 Oct,Legal Regulation of Issues of Intellectual Power Created by Artificial Intelligence: Analysis of the Legislation of Ukraine and UK,,Revista De Direito Estado E Telecomunicacoes,,Article,Tymoshenko O.,"Sumy State University, Sumy, Ukraine",10.26512/lstr.v17i2.56439,2-s2.0-105018523326,0,Q3,Q3
2-s2.0-105024773469,2025,2025 Oct,"Artificial Intelligence, Industry 4.0 and Human Rights",,Juridical Tribune Review of Comparative and International Law,,Article,Pană N.,"Bucharest University of Economic Studies, Bucharest, Romania",10.62768/TBJ/2025/15/3/08,2-s2.0-105024773469,3,Q3,Q3
2-s2.0-105018511910,2025,2025 Oct,Problems and Prospects of Digitalisation in the Field of Jurisprudence to Ensure Cyber Protection of Information,,Revista De Direito Estado E Telecomunicacoes,,Article,Balliu H.,"University of Tirana, Tirana, Albania",10.26512/lstr.v17i2.56248,2-s2.0-105018511910,0,Q3,Q3
2-s2.0-105032488376,2025,2025 Oct,What To Do About HAL-Market and Governmental Approaches to Regulating Artificial Intelligence,,Louisiana Law Review,,Article,Myers G.,"University of Missouri, Kansan City, United States",,2-s2.0-105032488376,0,Q3,Q3
2-s2.0-105030199883,2025,2025 Oct,Judicial Review of AI (assisted) Decision-making,,Ceridap,,Article,Seidman G.,,10.13130/2723-9195/2025-4-51,2-s2.0-105030199883,0,Q3,Q3
2-s2.0-105026006941,2025,2025 Sep,Access to Legal Information in Ethiopia: Overview of Attainments and Prospects,,Mizan Law Review,,Review,Stebek E.N.,"St. Mary's University, Ethiopia",10.4314/mlr.v19i2.1,2-s2.0-105026006941,0,Q3,Q3
2-s2.0-105018238126,2025,2025 Sep,AI IN FATWA FORMULATION: TRANSFORMING SHARIA-COMPLIANT FINANCE,,Journal of Central Banking Law and Institutions,,Article,Priantina A.,"Universitas Airlangga, Surabaya, Indonesia",10.21098/jcli.v4i3.446,2-s2.0-105018238126,1,Q3,Q3
2-s2.0-105018237239,2025,2025 Sep,REVOLUTIONISING THE SHARIAH SECRETARIAT FUNCTION THROUGH ARTIFICIAL INTELLIGENCE: PROSPECTS AND CHALLENGES FOR MALAYSIA’S ISLAMIC BANKING SECTOR,,Journal of Central Banking Law and Institutions,,Article,Rahim M.S.B.A.,"OCBC Al-Amin Bank, Malaysia",10.21098/jcli.v4i3.444,2-s2.0-105018237239,0,Q3,Q3
2-s2.0-105024819304,2025,2025 Sep,Subordination by Algorithms. Should we Resurrect Ned Lud?,,Revista Latinoamericana De Derecho Social,,Article,Lastra J.M.L.,"Universidad Nacional Autónoma de México, Mexico, Mexico",10.22201/iij.24487899e.2025.41.19707,2-s2.0-105024819304,0,Q3,Q3
2-s2.0-105028013086,2025,2025 Sep,Artificial Intelligence and Smart Cities: Ethical and Legal Foundations for Sustainable Development,,Sequencia,,Article,Leite Marocco A.d.A.,"Universidade Comunitária da Região de Chapecó, Chapeco, Brazil",10.5007/2177-7055.2025.e108181,2-s2.0-105028013086,0,Q3,Q3
2-s2.0-105025685743,2025,2025 Sep,Judicial Truth and Artificial Intelligence: From Baconian Evidence to Algorithmic Meta-Evidence,,Archivio Penale,,Article,Maestri E.,,,2-s2.0-105025685743,0,Q3,Q3
2-s2.0-105015659897,2025,2025 Sep,ARTIFICIAL INTELLIGENCE IN LAW: TRANSFORMING LEGAL OPERATIONS AND DECISION-MAKING,,Lawyer Quarterly,,Article,Hazarika K.,"Dibrugarh Bar Association, Dibrugarh, India",,2-s2.0-105015659897,0,Q3,Q3
2-s2.0-105020765639,2025,2025 Sep,Combating AI-Enabled Identity Theft: Strengthening Legal Frameworks in India,,Journal of Intellectual Property Rights,,Article,Jan S.,"University of Kashmir, Srinagar, India",10.56042/jipr.v30i5.15633,2-s2.0-105020765639,0,Q3,Q3
2-s2.0-105028940618,2025,2025 Sep,Artificial Intelligence and Copyright Law. Notes on Content Generation,,Boletin Mexicano De Derecho Comparado,,Article,Núñez Rocha H.,"Universidad de Alcalá, Alcala de Henares, Spain",10.22201/iij.24484873e.2025.174.20220,2-s2.0-105028940618,0,Q3,Q3
2-s2.0-105018599496,2025,2025 Sep,"Artificial Intelligence in Criminal Proceedings: Criminalistics, Criminal Procedure and Psychology Issues",,International Annals of Criminology,,Article,Shevchuk V.,"National University of Water and Environmental Engineering, Rivne, Ukraine",10.1017/cri.2025.10090,2-s2.0-105018599496,0,Q3,Q3
2-s2.0-105031120973,2025,2025 Sep,Challenges to Intellectual Property in the Face of New Forms of Creation in the Digital Age: Social Networks and Artificial Intelligence,,Boletin Mexicano De Derecho Comparado,,Article,Alba Betancourt A.G.,"Universidad Nacional Autónoma de México, Mexico, Mexico",10.22201/iij.24484873e.2025.174.20264,2-s2.0-105031120973,0,Q3,Q3
2-s2.0-105012774113,2025,2025 Sep,Pseudolaw and the illusion of legal meaning,,Alternative Law Journal,,Article,McIntyre J.,"University of South Australia, Adelaide, Australia",10.1177/1037969X251362538,2-s2.0-105012774113,0,Q3,Q3
2-s2.0-105018598590,2025,2025 Sep,International Legal Aspects of the Protection of Human Rights and Freedoms in the Development of the Integration Processes in the Post-Soviet Space,,International Annals of Criminology,,Article,Nyssanbekova L.B.,"Farabi University, Almaty, Kazakhstan",10.1017/cri.2025.10092,2-s2.0-105018598590,1,Q3,Q3
2-s2.0-105022709431,2025,2025 Sep,Jurisprudence and the Intelligible World: Exploring Predictive Modelling as a Mechanism to Decide Bail in the Australian Context,,International Annals of Criminology,,Article,Hansard B.A.,"University of Technology Sydney, Sydney, Australia",10.1017/cri.2025.10079,2-s2.0-105022709431,0,Q3,Q3
2-s2.0-105029487813,2025,2025 Sep,Faceless Voices. The Challenges of Artificial Intelligence in the Dubbing Industry,,Boletin Mexicano De Derecho Comparado,,Article,Buendía Romero H.I.,"Universidad Nacional Autónoma de México, Mexico, Mexico",10.22201/iij.24484873e.2025.174.20248,2-s2.0-105029487813,0,Q3,Q3
2-s2.0-105020689131,2025,2025 Sep,Possibility of Painting the Black-Box White: Patentability and Implementation of Implicit Personalised Medicine,,Journal of Intellectual Property Rights,,Article,Kharb D.,"University of Delhi, New Delhi, India",10.56042/jipr.v30i5.15709,2-s2.0-105020689131,0,Q3,Q3
2-s2.0-105016869249,2025,2025 Sep,"Regulating deep fakes and synthetic media: Privacy, policy and global regulatory challenges",,Journal of Data Protection and Privacy,,Article,Kishwar S.D.,"Aligarh Muslim University, Aligarh, India",10.69554/HBGG8150,2-s2.0-105016869249,4,Q3,Q3
2-s2.0-105029842953,2025,2025 Sep,Intellectual Property as a Tool for the New Operational Cartography,,Boletin Mexicano De Derecho Comparado,,Article,Lazcano I.C.,"Universidad de las Américas Puebla, Cholula, Mexico",10.22201/iij.24484873e.2025.174.20216,2-s2.0-105029842953,0,Q3,Q3
2-s2.0-105023866602,2025,2025 Sep,Take it Down Act: a critical analysis of its role against the non-consensual dissemination of images and deepfakes,,Revista Criminalidad,,Article,Vargas-Chaves I.,"Universidad Señor de Sipán, Chiclayo, Peru",10.47741/17943108.729,2-s2.0-105023866602,0,Q3,Q3
2-s2.0-105019229848,2025,2025 Aug,BEYOND LAWS: SELF-REGULATION AND ETHICS IN THE GOVERNANCE OF ARTIFICIAL INTELLIGENCE,,Actualidad Juridica Iberoamericana,,Article,López Jiménez D.,"Universidad Rey Juan Carlos, Madrid, Spain",,2-s2.0-105019229848,0,Q3,Q3
2-s2.0-105021824043,2025,2025 Aug,“DEHUMANIZATION OF LEGAL ART”: THE SO-CALLED ROBOT JUDGE: MYTH OR REALITY?,,Actualidad Juridica Iberoamericana,,Article,Bravo de Mansilla G.C.,"Universidad de Sevilla, Sevilla, Spain",,2-s2.0-105021824043,0,Q3,Q3
2-s2.0-105023132715,2025,2025 Aug,"The Right to Explanation of a Credit Score: A Holistic Approach under the GDPR, AI Act, and Directive (EU) 2023/2225 on Credit Agreements for Consumers",,Global Privacy Law Review,,Article,Škorjanc Ž.,"Universität Wien, Vienna, Austria",10.54648/gplr2025022,2-s2.0-105023132715,1,Q3,Q3
2-s2.0-105015197839,2025,2025 Aug,Comparative Analysis Regarding the Copyright Law on AI-Generated Art Between Indonesian and the United States: Unpacking Indonesian Legal Framework Conundrum,,Jurnal Hukum Bisnis Bonum Commune,,Article,Sajogo K.B.,"Universitas Gadjah Mada, Yogyakarta, Indonesia",10.30996/jhbbc.v8i2.12883,2-s2.0-105015197839,1,Q3,Q3
2-s2.0-105030513445,2025,2025 Aug,Regulating Algorithmic Accountability in Financial Advising: Rethinking the SEC's AI Proposal,,Buffalo Law Review,,Article,Wang C.,"University of International Business and Economics, Beijing, China",,2-s2.0-105030513445,0,Q3,Q3
2-s2.0-105013212448,2025,2025 Jul,Regulating the Most Disruptive Technology –Understanding Why AI Should Be Sandboxed,,Elte Law Journal,,Article,Badinszky Á.,"Eötvös Loránd Tudományegyetem, Budapest, Hungary",10.54148/ELTELJ.2025.1.111,2-s2.0-105013212448,0,Q3,Q3
2-s2.0-105012877183,2025,2025 Jul,The persistence of the opposites: Ai and blockchain for transparent and secure cross-regulatory compliance and enforcement cooperation test beds in the eu digital acquis,,Journal of Law Market and Innovation,,Article,Comegna V.,"Università degli Studi Roma Tre, Rome, Italy",10.13135/2785-7867/12273,2-s2.0-105012877183,0,Q3,Q3
2-s2.0-105016851162,2025,2025 Jul,A Review of Multilingual Handwriting Analysis Techniques in Forensic Science,,Journal of Forensic Science and Medicine,,Review,Priya G.S.,"Vivekananda Global University, Jaipur, India",10.4103/jfsm.jfsm_18_25,2-s2.0-105016851162,0,Q3,Q3
2-s2.0-105013273679,2025,2025 Jul,Use of Machine Learning at the Patent office to Track Global Trends in Healthcare Innovation,,Journal of Intellectual Property Rights,,Article,Siwal A.,"University of Delhi, New Delhi, India",10.56042/jipr.v30i4.12447,2-s2.0-105013273679,0,Q3,Q3
2-s2.0-105011962520,2025,2025 Jun,Biases in Artificial Intelligence in the Health Sector: A Systematic Review in the Ibero-American Context,,Revista Iberoamericana De La Propiedad Intelectual,,Article,Vidal J.B.,"Universidad de Zaragoza, Zaragoza, Spain",10.26422/RIPI.2025.2200.bar,2-s2.0-105011962520,1,Q3,Q3
2-s2.0-105011590606,2025,2025 Jun,The Court of Justice of the European Union’s concept of originality and artificial intelligence,,Revista Justicia Y Derecho,,Article,Osorio Umaña F.,"University College London, London, United Kingdom",10.32457/rjyd.v8it.2873,2-s2.0-105011590606,1,Q3,Q3
2-s2.0-105035062535,2025,2025 Jun,Legal challenges of processing of (personal and non-personal) data through Artificial Intelligence systems within the European Union Law,,Revista Justicia Y Derecho,,Article,Cippitani R.,"Universidad Nacional de Educación a Distancia (UNED), Mexico City, Mexico",10.32457/rjyd.v8it.3232,2-s2.0-105035062535,0,Q3,Q3
2-s2.0-105011316284,2025,2025 Jun,The “Responsible” Use of Artificial Intelligence Systems and the Principle of Responsible Lending,,Revista Justicia Y Derecho,,Article,Camus F.B.,"Universidad Autónoma de Chile, Temuco, Chile",10.32457/rjyd.v8it.2951,2-s2.0-105011316284,0,Q3,Q3
2-s2.0-105010711509,2025,2025 Jun,GENDER BALANCE AMONG DIRECTORS IN THE AGE OF AI,,Intereulaweast,,Article,Lepetić J.,"University of Belgrade, Belgrade, Serbia",10.22598/iele.2025.12.1.7,2-s2.0-105010711509,0,Q3,Q3
2-s2.0-105009439548,2025,2025 Jun,ADAPTING TO NEW REALITIES: FINANCIAL CRIMES AND EMERGING AI TECHNOLOGY IN GLOBAL AND EU PERSPECTIVE,,Balkan Social Science Review,,Article,Vuletić I.,"Sveučilište Josipa Jurja Strossmayera u Osijeku, Osijek, Croatia",10.46763/BSSR25252567v,2-s2.0-105009439548,0,Q3,Q3
2-s2.0-105008095200,2025,2025 Jun,"Interrogating new methods in socio-legal studies: Content analysis, case law and artificial intelligence",,Alternative Law Journal,,Article,Blackham A.,"Melbourne Law School, Melbourne, Australia",10.1177/1037969X251325869,2-s2.0-105008095200,1,Q3,Q3
2-s2.0-105011495158,2025,2025 Jun,Artificial Intelligence and Corporate Liability Towards a New Legal-Ethical Contract in the Dynamics of Emerging Global Human Rights Convergences,,Juridical Tribune Review of Comparative and International Law,,Article,Popa Tache C.E.,"National University of Science and Technology POLITEHNICA Bucharest, Bucharest, Romania",10.62768/TBJ/2025/15/2/04,2-s2.0-105011495158,6,Q3,Q3
2-s2.0-105008488731,2025,2025 Jun,The Silent Partner: A Narrative Review of AI's Impact on Informed Consent,,Journal of Law and Medicine,,Review,van den Heuvel J.,"The University of Adelaide, Adelaide, Australia",,2-s2.0-105008488731,3,Q3,Q3
2-s2.0-105009126634,2025,2025 Jun,Future-Oriented Civil and Private Law: Integrating Artificial Intelligence (AI) and Machine Learning (ML) Technologies,,Central European Journal of Public Policy,,Article,Alawamleh A.S.,"Al-Balqa Applied University, Salt, Jordan",10.2478/cejpp-2025-0004,2-s2.0-105009126634,0,Q3,Q3
2-s2.0-105009758862,2025,2025 Jun,An Analogical Science. Law and Theory of Legal Norm,,Rivista Di Filosofia Del Diritto,,Article,Gazzolo T.,"Università degli Studi di Sassari, Sassari, Italy",10.4477/117266,2-s2.0-105009758862,0,Q3,Q3
2-s2.0-105005623681,2025,2025 Jun,"Reflections on 50 years of sentencing reform: The good, the bad and the future",,Alternative Law Journal,,Article,Freiberg A.,"Monash University, Melbourne, Australia",10.1177/1037969X251323921,2-s2.0-105005623681,1,Q3,Q3
2-s2.0-105008815969,2025,2025 Jun,Harmonising risk assessments for high-risk AI systems under the GDPR and the AI Act,,Journal of Data Protection and Privacy,,Article,Gruchała P.,"White Label Consultancy, Oslo, Norway",10.69554/ULBO5448,2-s2.0-105008815969,2,Q3,Q3
2-s2.0-105009480896,2025,2025 Jun,Balancing convenience and data privacy in the Digi Yatra app,,Journal of Data Protection and Privacy,,Article,Gyanchandani V.,"O.P. Jindal Global University, Sonipat, India",10.69554/IPOK9437,2-s2.0-105009480896,0,Q3,Q3
2-s2.0-105011616930,2025,2025 Jun,Data is infrastructure,,Theoretical Inquiries in Law,,Article,Bietti E.,"Northeastern University, Boston, United States",10.1515/til-2025-0004,2-s2.0-105011616930,2,Q3,Q3
2-s2.0-105011662528,2025,2025 Jun,Brave new world? Human welfare and paternalistic AI,,Theoretical Inquiries in Law,,Article,Sunstein C.R.,"Harvard University, Cambridge, United States",10.1515/til-2025-0002,2-s2.0-105011662528,2,Q3,Q3
2-s2.0-105008772727,2025,2025 Jun,Is the GDPR efficient in protecting EU citizens against the privacy risks raised by social media?,,Journal of Data Protection and Privacy,,Article,Doulcet C.,"Oerlikon AG, Pfaffikon, Switzerland",10.69554/XACT2373,2-s2.0-105008772727,0,Q3,Q3
2-s2.0-105010057306,2025,2025 May,A note on certain implications of clinical artificial intelligences for the field of medico-legal semiotics,,Comparative Legilinguistics,,Article,Léger-Riopel N.,"University of Ottawa, Ottawa, Canada",10.14746/cl.2024.62.4,2-s2.0-105010057306,0,Q3,Q3
2-s2.0-105007476401,2025,2025 May,FALSE TRUTHS: THE IMPACT OF AI HALLUCINATIONS ON ADMINISTRATIVE JUDICIAL PROCESSES,,Revista Eletronica De Direito Processual,,Article,Magalhães B.,"Universidade do Minho, Braga, Portugal",10.12957/redp.2025.90706,2-s2.0-105007476401,1,Q3,Q3
2-s2.0-105017319837,2025,2025 May,Compliance guide: regulation of generative AI in chatbot-based legal advice in Colombia,,Revista Criminalidad,,Article,Londoño Villarreal L.F.,"Universidad del Rosario, Bogota, Colombia",10.47741/17943108.731,2-s2.0-105017319837,0,Q3,Q3
2-s2.0-105029452962,2025,2025 May,Augment Legal Efforts through Artificial Intelligence in Curtailing Economic Fraud in Nigeria: Issues and Challenges,,Indonesian Journal of Criminal Law Studies,,Article,Rusdiana E.,"Kampala International University, Kampala, Uganda",10.15294/ijcls.v10i1.22147,2-s2.0-105029452962,3,Q3,Q3
2-s2.0-105008786198,2025,2025 May,The Role of Court Procurators in the Digital Transformation of Justice: A Critical Analysis and Reform Proposals in Response to Emerging Challenges within the Spanish Judicial System,,Actualidad Civil,,Article,Zariquiey J.S.,"Ilustre Colegio de Abogados de Barcelona, Barcelona, Spain",,2-s2.0-105008786198,0,Q3,Q3
2-s2.0-105015178981,2025,2025 May,THE ROLE OF THE JUDGE AND ALGORITHMS IN 21ST-CENTURY JUSTICE,,Novos Estudos Juridicos,,Article,Aguirre Espinosa J.E.,"Universidad de Medellín, Medellin, Colombia",10.14210/nej.v30n2.p195-212,2-s2.0-105015178981,0,Q3,Q3
2-s2.0-105012611913,2025,2025 May,On the square about Artificial Intelligence and criminal law trial,,Archivio Penale,,Article,de Paolis E.,,,2-s2.0-105012611913,0,Q3,Q3
2-s2.0-105007554708,2025,2025 Apr,PROCEDURAL ASPECTS ON DIGITAL EVIDENCE: THE LEGITIMACY OF THE DECISION IN THE CONTEXT OF THE TECHNOLOGICAL TURNAROUND,,Revista Eletronica De Direito Processual,,Article,Soares I.A.N.,"Universidade Federal de Minas Gerais, Belo Horizonte, Brazil",10.12957/redp.2025.74739,2-s2.0-105007554708,0,Q3,Q3
2-s2.0-105011598888,2025,2025 Apr,Artificial Intelligence and Politics: Legal Dilemmas and Risks to Democracy,,Journal of Liberty and International Affairs,,Article,Battista D.,"Università degli Studi di Salerno, Salerno, Italy",10.47305/jlianm.2025.1711,2-s2.0-105011598888,2,Q3,Q3
2-s2.0-105011592976,2025,2025 Apr,Freedom and Personal Autonomy as the Foundation of Private International Law and the Cornerstone of Individual Rights in the AI Era,,Journal of Liberty and International Affairs,,Article,Ninet A.A.I.,"Universitat Autònoma de Barcelona, Cerdanyola del Valles, Spain",10.47305/jlianm.2025.1710,2-s2.0-105011592976,0,Q3,Q3
2-s2.0-105005446963,2025,2025 Apr,Public Procurement Contract: Legal Problems of the Practice of Application of Contractual Form,,European Procurement and Public Private Partnership Law Review,,Article,Myroslavskyi S.,"National Academy of Sciences of Ukraine, Kyiv, Ukraine",10.21552/epppl/2025/1/19,2-s2.0-105005446963,0,Q3,Q3
2-s2.0-105002827070,2025,2025 Apr,AI and Expert Medical Evidence,,Journal of Law and Medicine,,Article,Ranson D.,"Monash University, Melbourne, Australia",,2-s2.0-105002827070,0,Q3,Q3
2-s2.0-105011204520,2025,2025 Mar,AI AND PROBABILISTIC DISPUTE RESOLUTION,,Wisconsin Law Review,,Article,Henderson Z.,"University of California, San Francisco, San Francisco, United States",10.59015/wlr.nnoj8049,2-s2.0-105011204520,0,Q3,Q3
2-s2.0-105033914468,2025,2025 Mar,Constitutionalising Digital Rights: Universal Basic Income as Progressive Social Protection in AI-Drive Economies,,Human Rights in the Global South,,Article,Akinkunmi T.,"University of Abuja, Abuja, Nigeria",10.56784/hrgs.v4i2.145,2-s2.0-105033914468,0,Q3,Q3
2-s2.0-85177893811,2025,2025 Mar,Legal and ethical principles governing the use of artificial intelligence in radiology services in South Africa,,Developing World Bioethics,,Article,Sihlahla I.,"University of KwaZulu-Natal, Durban, South Africa",10.1111/dewb.12436,2-s2.0-85177893811,8,Q3,Q3
2-s2.0-85190860549,2025,2025 Mar,Ethical and legal challenges of medical AI on informed consent: China as an example,,Developing World Bioethics,,Article,Wang Y.,"Xi'an Jiaotong University, Xi'an, China",10.1111/dewb.12442,2-s2.0-85190860549,14,Q3,Q3
2-s2.0-105003668977,2025,2025 Mar,The Shades of the Concept of Transparency on the Horizon of European Technology Law and Platform Regulation,,Juridical Tribune Review of Comparative and International Law,,Article,Hohmann B.,"Pécsi Tudományegyetem, Pecs, Hungary",10.62768/TBJ/2025/15/1/03,2-s2.0-105003668977,0,Q3,Q3
2-s2.0-105005726179,2025,2025 Mar,Ethics and privacy in AI regulation: Navigating challenges and strategies for compliance,,Journal of Data Protection and Privacy,,Article,Dunphy-Moriel M.,"Kepler Wolf, United Kingdom",10.69554/QNAR4619,2-s2.0-105005726179,0,Q3,Q3
2-s2.0-105036744608,2025,2025 Feb,Artificial intelligence in the teaching of law: a bibliometric and case study at the Faculty of law of the Universidad de Oriente de Cuba,,Revista De Educacion Y Derecho,,Article,Vázquez J.M.,"Universidad de Oriente, Santiago de Cuba, Cuba",10.1344/REYD2024.2-Extraordinario.49201,2-s2.0-105036744608,0,Q3,Q3
